Species;author;Country;Longitude;Latitude;Year;Month;Day;Start.date;End.date;Coll../.source
merceti;NOSKIEWICZ;SPAIN;W00.29;N38.20;1900;08;25;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
merceti;NOSKIEWICZ;SPAIN;W00.29;N38.20;1911;08;01;NA;NA;(NOSKIEWICZ 1936)
merceti;NOSKIEWICZ;SPAIN;W00.29;N38.20;1906;07;25;NA;NA;(NOSKIEWICZ 1936)
merceti;NOSKIEWICZ;SPAIN;W00.42;N38.15;1912;08;27;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
merceti;NOSKIEWICZ;SPAIN;W00.57;N38.05;1912;08;27;NA;NA;Museo Nacional de Ciencias Naturales, Madrid/Coll. Kuhlmann (1w)
merceti;NOSKIEWICZ;SPAIN;W00.57;N38.05;1912;08;25;NA;NA;Museo Nacional de Ciencias Naturales, Madrid/Coll. Kuhlmann (1m)
merceti;NOSKIEWICZ;SPAIN;W01.08;N37.58;1922;06;25;NA;NA;(NOSKIEWICZ 1936)
merceti;NOSKIEWICZ;SPAIN;W02.14;N37.21;NA;NA;NA;NA;NA;(WARNCKE 1978)
merceti;NOSKIEWICZ;SPAIN;W02.23;N37.03;2009;09;18;NA;NA;Kuhlmann
merceti;NOSKIEWICZ;SPAIN;W02.23;N37.03;1991;09;06;NA;NA;Ortiz-Sanchez (2009)
merceti;NOSKIEWICZ;SPAIN;W02.23;N37.03;2009;08;31;NA;NA;Ortiz-Sanchez (2009)
mlokossewiczi;RADOSZKOWSKI;PORTUGAL;W07.51;N38.00;NA;NA;NA;NA;NA;(WARNCKE 1978)
mlokossewiczi;RADOSZKOWSKI;PORTUGAL;W08.04.26;N37.03.56;2017;04;24;NA;NA;Smit
mlokossewiczi;RADOSZKOWSKI;PORTUGAL;W08.04.26;N37.03.56;2017;04;20;NA;NA;Smit
mlokossewiczi;RADOSZKOWSKI;PORTUGAL;W08.04.26;N37.03.56;2017;04;24;NA;NA;Smit
mlokossewiczi;RADOSZKOWSKI;PORTUGAL;W08.12;N38.38;2011;04;24;NA;NA;D. Baldock
mlokossewiczi;RADOSZKOWSKI;PORTUGAL;W08.25;N40.13;1968;05;30;NA;NA;Kuhlmann
mlokossewiczi;RADOSZKOWSKI;PORTUGAL;W08.25;N40.13;NA;NA;NA;NA;NA;(WARNCKE 1978)
mlokossewiczi;RADOSZKOWSKI;PORTUGAL;W08.41;N37.07;1958;05;16;NA;NA;National Museum of Natural History, Leiden
mlokossewiczi;RADOSZKOWSKI;SPAIN;W00.59;N40.24;2008;07;13;NA;NA;J. Ortiz-Sanchez
mlokossewiczi;RADOSZKOWSKI;SPAIN;W02.04;N40.26;NA;NA;NA;NA;NA;(WARNCKE 1978)
mlokossewiczi;RADOSZKOWSKI;SPAIN;W03.03;N41.43;1994;06;20;NA;NA;Zoölogisch Museum Amsterdam
mlokossewiczi;RADOSZKOWSKI;SPAIN;W03.19;N36.56;2014;05;20;NA;NA;Smit
mlokossewiczi;RADOSZKOWSKI;SPAIN;W03.19;N36.56;2014;05;16;NA;NA;Smit
mlokossewiczi;RADOSZKOWSKI;SPAIN;W03.35;N37.10;1957;07;03;NA;NA;Museum Luzern
mlokossewiczi;RADOSZKOWSKI;SPAIN;W04.07;N40.35;NA;NA;NA;NA;NA;(WARNCKE 1978)
mlokossewiczi;RADOSZKOWSKI;SPAIN;W04.07;N40.34;1923;04;30;NA;NA;O.Ö. Landesmuseum, Linz (Coll. Warncke)
mlokossewiczi;RADOSZKOWSKI;SPAIN;W04.27;N36.40;1962;05;26;NA;NA;Zoölogisch Museum Amsterdam
mlokossewiczi;RADOSZKOWSKI;SPAIN;W04.34;N36.35;1967;05;23;NA;NA;Zoölogisch Museum Amsterdam
mlokossewiczi;RADOSZKOWSKI;SPAIN;W04.39;N41.34;NA;NA;NA;NA;NA;(WARNCKE 1978)
mlokossewiczi;RADOSZKOWSKI;SPAIN;W04.50;N41.42;1974;06;22;NA;NA;USDA, Logan, Utah
mlokossewiczi;RADOSZKOWSKI;SPAIN;W04.53;N36.30;NA;NA;NA;14-05-1959;15-05-1959;National Museum of Natural History, Leiden
mlokossewiczi;RADOSZKOWSKI;SPAIN;W04.59;N36.29;NA;NA;NA;12-05-1960;15-05-1960;National Museum of Natural History, Leiden
mlokossewiczi;RADOSZKOWSKI;SPAIN;W05.05;N40.11;1995;05;21;NA;NA;Zoölogisch Museum Amsterdam
mlokossewiczi;RADOSZKOWSKI;SPAIN;W05.48;N41.39;NA;NA;NA;NA;NA;(WARNCKE 1978)
mlokossewiczi;RADOSZKOWSKI;SPAIN;W06.30;N37.15;2007;05;15;NA;NA;J. Ortiz-Sanchez
mlokossewiczi ;RADOSZKOWSKI ;SPAIN;W04.26;N40.23;2010;05;27;NA;NA;Prosi
moricei;SAUNDERS;SPAIN;W15.23;N27.55;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W15.32;N27.46;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W15.49;N28.00;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W16.09;N28.31;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W16.14;N28.27;1977;04;12;NA;NA;Kuhlmann
moricei;SAUNDERS;SPAIN;W16.15;N28.27;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W16.18;N28.28;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W16.24;N28.18;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W16.32;N28.02;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W16.38;N28.03;1996;03;20;NA;NA;Burger/Kuhlmann(1m)
moricei;SAUNDERS;SPAIN;W16.39;N28.00;2010;04;06;NA;NA;Liebig
moricei;SAUNDERS;SPAIN;W16.43;N28.07;2008;04;18;NA;NA;Pagliano
moricei;SAUNDERS;SPAIN;W16.48;N28.17;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W17.17;N28.11;NA;NA;NA;NA;NA;Hohmann et al. (1993)
moricei;SAUNDERS;SPAIN;W17.53;N28.34;NA;NA;NA;NA;NA;Hohmann et al. (1993)
nigricans;GISTEL;PORTUGAL;W06.33;N41.35;2015;06;19;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W06.52;N41.51;2016;07;01;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W06.57;N41.20;2015;08;21;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W06.57;N41.20;2015;08;26;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W07.29;N40.08;NA;NA;NA;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W07.34;N40.19;1987;08;08;NA;NA;Kuhlmann
nigricans;GISTEL;PORTUGAL;W07.34;N40.19;1990;07;21;NA;NA;Kuhlmann
nigricans;GISTEL;PORTUGAL;W07.39;N37.07;2012;05;26;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W07.40;N37.38;2016;06;05;NA;NA;D. Baldock
nigricans;GISTEL;PORTUGAL;W07.45;N37.38;2017;04;18;NA;NA;D. Baldock
nigricans;GISTEL;PORTUGAL;W07.46;N37.21;2016;09;17;NA;NA;D. Baldock
nigricans;GISTEL;PORTUGAL;W07.54;N38.33;1953;07;03;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W07.55;N41.06;1948;09;27;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W07.55;N41.06;1948;09;10;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W07.58;N41.06;1951;08;25;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W07.58;N41.06;1953;07;17;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W08.04.05;N37.04.23;2017;04;20;NA;NA;Smit
nigricans;GISTEL;PORTUGAL;W08.05;N37.09;NA;NA;NA;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W08.06;N40.43;NA;NA;NA;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W08.09;N37.52;1953;07;01;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W08.09;N41.27;1995;05;01;NA;NA;Schwarz
nigricans;GISTEL;PORTUGAL;W08.09;N41.27;1995;07;05;NA;NA;Schwarz
nigricans;GISTEL;PORTUGAL;W08.09;N41.27;1994;09;16;NA;NA;Schwarz
nigricans;GISTEL;PORTUGAL;W08.17;N37.07;2009;10;11;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W08.34;N38.10;1994;06;01;NA;NA;ETH Zürich, Entomologische Sammlungen
nigricans;GISTEL;PORTUGAL;W08.34;N37.07;2009;10;13;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W08.46;N37.25;2009;07;NA;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W08.46;N41.32;2015;06;02;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W08.48;N37.04;2015;09;19;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W08.49;N37.04;2012;07;21;NA;NA;D. Baldock
nigricans;GISTEL;PORTUGAL;W08.51;N37.06;2016;04;29;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W08.53;N38.31;1961;09;01;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;PORTUGAL;W08.54;N37.11;2011;06;11;NA;NA;Baldock
nigricans;GISTEL;PORTUGAL;W08.54;N37.11;2015;09;17;NA;NA;Kuhlmann
nigricans;GISTEL;PORTUGAL;W08.56;N37.01;1995;05;07;NA;NA;Schwarz
nigricans;GISTEL;PORTUGAL;W09.05;N38.38;1954;05;30;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.05;N38.38;1985;09;09;NA;NA;Kuhlmann
nigricans;GISTEL;PORTUGAL;W09.07;N39.31;1961;07;27;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.08;N38.42;1951;06;10;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.08;N38.42;1952;06;10;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.08;N38.42;1952;06;02;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.08;N38.42;1953;06;04;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.08;N38.42;1985;09;09;NA;NA;Risch
nigricans;GISTEL;PORTUGAL;W09.11;N38.39;2019;08;03;NA;NA;T.Wood
nigricans;GISTEL;PORTUGAL;W09.12;N38.49;1958;06;03;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.12;N38.40;1954;06;17;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.12;N38.49;1958;06;03;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.13;N38.40;1951;07;01;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;PORTUGAL;W09.25;N38.42;1982;07;07;NA;NA;Natural History Museum, London
nigricans;GISTEL;PORTUGAL;W09.27;N38.50;1956;08;17;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;SPAIN;E00.00.48;N41.28.42;2011;05;22;NA;NA;AMNH, New York
nigricans;GISTEL;SPAIN;E00.02;N38.43;1997;09;28;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E00.02;N38.43;1997;09;27;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E00.07;N38.41;2001;05;03;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E00.08;N41.07;1985;06;06;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;E00.10;N38.47;NA;NA;NA;07-05-1989;14-05-1989;Wolf/Kuhlmann(1w)
nigricans;GISTEL;SPAIN;E00.14;N41.37;1974;06;16;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;E00.23;N40.22;1975;08;27;NA;NA;Natural History Museum, London
nigricans;GISTEL;SPAIN;E00.36;N41.41;1974;06;14;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;E00.37;N41.37;1974;06;14;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;E00.44.18;N40.37.28;2009;08;12;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E00.45;N41.25;2000;05;06;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E00.45;N41.25;2000;05;06;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E00.46.14;N41.43.51;2009;08;06;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E00.57;N41.03;1952;10;17;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;E00.58;N41.03;2000;05;05;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E00.58;N41.03;2001;05;04;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E00.58;N41.03;2000;05;07;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E00.58;N41.03;2000;05;07;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;E01.03;N41.54;1969;07;30;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;E01.16;N38.56;NA;NA;NA;17-06-1980;29-06-1980;Natural History Museum, London
nigricans;GISTEL;SPAIN;E01.18;N41.07;1960;05;28;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;E01.23;N41.28;2009;08;08;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.25.48;N41.30.53;2009;08;05;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.26.37;N41.29.38;2009;08;01;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.27.31;N41.30.45;2009;08;09;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.27.44;N41.27.42;2009;08;07;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.28.44;N41.31.21;2009;08;02;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.28.44;N41.31.21;2009;08;03;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.33.46;N41.33.41;2009;08;10;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.50;N41.15;2007;05;16;NA;NA;AMNH
nigricans;GISTEL;SPAIN;E01.50.59;N41.36.57;2009;08;11;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E01.50.59;N41.36.57;2009;08;14;NA;NA;Jan Smit
nigricans;GISTEL;SPAIN;E02.02;N41.21;2007;07;22;NA;NA;Smit
nigricans;GISTEL;SPAIN;E03.10;N42.16;NA;NA;NA;21-08-1967;23-08-1967;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;E03.16;N42.18;NA;NA;NA;25-07-1961;31-07-1961;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W00.02;N41.14;1985;06;06;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W00.07;N38.32;1974;10;02;NA;NA;Gembloux
nigricans;GISTEL;SPAIN;W00.07;N38.32;1974;10;10;NA;NA;Gembloux
nigricans;GISTEL;SPAIN;W00.07;N38.32;1970;06;29;NA;NA;Gembloux
nigricans;GISTEL;SPAIN;W00.07;N38.32;1970;06;29;NA;NA;Kuhlmann
nigricans;GISTEL;SPAIN;W00.07;N38.32;1978;09;15;NA;NA;Gembloux
nigricans;GISTEL;SPAIN;W00.07;N38.32;1970;06;30;NA;NA;Gembloux
nigricans;GISTEL;SPAIN;W00.07;N38.32;1970;07;24;NA;NA;Gembloux
nigricans;GISTEL;SPAIN;W00.07;N38.37;1974;10;06;NA;NA;Gembloux
nigricans;GISTEL;SPAIN;W00.07;N42.30;1994;06;10;NA;NA;F. Amiet
nigricans;GISTEL;SPAIN;W00.21;N39.28;1957;07;22;NA;NA;ETH Zürich, Entomologische Sammlungen
nigricans;GISTEL;SPAIN;W00.29;N38.20;1974;10;09;NA;NA;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;28-10-1989;03-11-1989;Gembloux/Kuhlmann(1m)
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;21-09-1989;22-09-1989;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;02-10-1989;04-10-1989;Gembloux/Kuhlmann(3m)
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;20-09-1989;01-10-1989;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;1989;09;19;NA;NA;Gembloux(Kuhlmann(1w)
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;23-09-1989;25-09-1989;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;28-09-1989;29-09-1989;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;05-10-1989;07-10-1989;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;14-10-1989;20-10-1989;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;14-05-1989;22-05-1989;Gembloux/Kuhlmann(2m)
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;04-09-1989;10-09-1989;GemblouxKuhlmann(1m)
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;29-09-1989;01-10-1989;GemblouxKuhlmann(1m)
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;11-09-1989;16-09-1989;Gembloux/Kuhlmann(2m)
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;26-09-1989;27-09-1989;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;NA;NA;NA;19-07-1989;29-07-1989;Gembloux
nigricans;GISTEL;SPAIN;W00.29;N38.20;1973;06;17;NA;NA;Natural History Museum, London
nigricans;GISTEL;SPAIN;W00.31;N40.39;2008;09;13;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W00.34;N39.56;2012;07;22;NA;NA;Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W00.35;N41.40;1974;06;16;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;W00.37;N42.19;1994;06;12;NA;NA;F. Amiet
nigricans;GISTEL;SPAIN;W00.47;N37.58;2006;09;05;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W00.51;N37.50;2006;09;05;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W00.59;N40.24;2008;07;13;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W01.04;N39.08;2009;05;17;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W01.06;N40.20;1997;09;26;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;W01.07;N40.18;2005;10;22;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W01.20;N37.53;2006;09;05;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W01.21;N41.17;1985;06;05;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W01.25;N37.51;1993;04;24;NA;NA;Kuhlmann
nigricans;GISTEL;SPAIN;W01.25;N37.51;2000;04;29;NA;NA;Scheuchl
nigricans;GISTEL;SPAIN;W01.27;N40.54;2007;08;31;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W01.29;N37.46;1960;05;22;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W01.35;N40.31;1979;07;15;NA;NA;Natural History Museum, London
nigricans;GISTEL;SPAIN;W01.44;N41.39;1994;06;23;NA;NA;F. Amiet
nigricans;GISTEL;SPAIN;W01.47;N42.20;NA;NA;NA;07-07-1968;09-07-1968;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W01.53;N37.17;1989;05;06;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W01.53;N37.09;1991;10;11;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W02.04;N37.39;1967;08;11;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W02.05;N37.41;2005;07;23;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W02.05;N37.41;2006;07;29;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W02.09.16;N36.51.56;2019;05;25;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.09.16;N36.51.56;2019;05;30;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.09.18;N36.51.41;2018;05;31;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.09.56;N36.58.56;2019;05;29;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.10;N37.42;1974;06;03;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;W02.10;N37.42;1953;08;NA;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W02.12;N36.58;1991;10;04;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W02.12.11;N36.59.10;2018;05;22;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.12.18;N36.59.16;2019;05;24;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.12.19;N36.59.36;2019;05;26;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.12.30;N36.58.36;2019;05;19;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.12.42;N36.58.22;2018;05;23;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.12.53;N36.58.46;2018;05;30;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.13.02;N36.55.25;2018;05;28;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.13.02;N36.55.41;2019;05;21;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.13.15;N36.59.23;2019;05;27;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.13.15;N36.59.23;2019;05;22;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.13.23;N36.59.41;2018;06;01;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.13.23;N36.59.41;2018;05;26;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.13.53;N36.59.08;2019;05;22;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.14.04;N36.59.05;2018;05;27;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.14.04;N36.59.05;2018;05;31;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.14.04;N36.59.05;2018;05;20;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.14.04;N36.59.05;2018;05;25;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.16;N37.35;2007;07;21;NA;NA;Smit
nigricans;GISTEL;SPAIN;W02.21;N40.03;1983;06;08;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W02.25;N37.57;1973;08;27;NA;NA;Natural History Museum, London
nigricans;GISTEL;SPAIN;W02.28;N41.21;1961;06;09;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W02.32;N37.07;1991;09;29;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W02.34;N41.45;1974;06;13;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;W02.41;N36.59;1991;09;12;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W02.48;N37.00;1988;11;01;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W02.50;N36.54;1982;08;09;NA;NA;Ebmer
nigricans;GISTEL;SPAIN;W02.59;N37.01;1991;07;28;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W03.00;N40.00;1983;09;28;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.00;N37.05;NA;NA;NA;18-07-1980;24-07-1980;Natural History Museum, London
nigricans;GISTEL;SPAIN;W03.08;N37.04;1982;08;08;NA;NA;Ebmer
nigricans;GISTEL;SPAIN;W03.10;N37.00;1926;06;01;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
nigricans;GISTEL;SPAIN;W03.11;N39.58;1983;06;08;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.16;N37.00;2008;08;02;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W03.18;N36.48;1987;10;30;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;SPAIN;W03.18;N36.48;1988;10;05;NA;NA;Museo Zoologico de Coimbra
nigricans;GISTEL;SPAIN;W03.18;N40.26;2008;08;26;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W03.19;N36.56;2014;05;13;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.19;N36.56;2014;05;20;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.22;N40.29;2008;08;12;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W03.23.05;N37.04.10;1999;07;16;NA;NA;Kuhlmann
nigricans;GISTEL;SPAIN;W03.24;N36.53;2014;05;10;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.25;N39.14;1961;06;12;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.25;N36.53;2006;07;08;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.25;N36.54;2007;07;13;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.25;N36.54;2007;07;14;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.28;N36.55;1974;05;30;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;W03.30;N38.22;1961;06;17;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.30;N37.09;2006;07;14;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.31;N36.45;2006;07;07;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.31;N36.45;2007;07;13;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.31;N37.13;1989;05;13;NA;NA;J. Ortiz-Sanchez
nigricans;GISTEL;SPAIN;W03.34;N37.56;2006;07;16;NA;NA;Smit/Kuhlmann(2m)
nigricans;GISTEL;SPAIN;W03.34;N36.44;2007;07;16;NA;NA;Smit
nigricans;GISTEL;SPAIN;W03.34;N40.19;2019;07;21;NA;NA;T.Wood
nigricans;GISTEL;SPAIN;W03.36;N38.16;1952;09;16;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.41;N36.44;1982;10;10;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.41;N36.44;1983;09;08;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.41;N36.44;1983;10;08;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.41;N42.20;1961;06;26;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.41;N42.20;1961;06;26;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W03.48;N40.38;1979;06;03;NA;NA;Natural History Museum, London
nigricans;GISTEL;SPAIN;W04.01;N39.51;NA;NA;NA;25-07-1967;27-07-1967;National Museum of Natural History, Leiden
