"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Start.date","End.Date","Collector","Determiner","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Hoplitis","adunca",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Colletes","nasutus",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Reseda lutea",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hylaeus","pilosulus",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Reseda lutea",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Ceratina","cyanea",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Helianthemum violaceum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hoplitis","anthocopoides",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,3,29,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Echium creticum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Stipa tenacissima",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Anthyllis cytisoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Andrena","ovatula",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Anthyllis cytisoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Anthyllis cytisoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Anthyllis cytisoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Anthyllis cytisoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,3,29,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Anthophora","plumipes",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Anthyllis cytisoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Stipa tenacissima",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Stipa tenacissima",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,3,29,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Eruca vesicaria",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sisymbrium irio",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Reseda lutea",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Andrena","nitida",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Rosmarinus officinalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rosmarinus officinalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Eruca vesicaria",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Andrena","flavipes",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Brassica sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rosmarinus officinalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Euphorbia serrata",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rhamnus lycioides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Helianthemum violaceum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Helianthemum violaceum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Helianthemum violaceum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Anthophora","plumipes",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Francisco Javier Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Rosmarinus officinalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Nomada","mutabilis",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,3,22,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Cistus albidus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Prunus dulcis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Sinapis alba",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Prunus dulcis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Sinapis alba",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Sinapis alba",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Sinapis alba",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Prunus dulcis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Prunus dulcis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,1,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Sinapis alba",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
